0.15592,0.5868841273600001 
0.28075,1.22847075625 
0.36807889,1.7680988093917973 
0.35,1.6502499999999998 
0.57681501876,3.3607513290287856 
0.21342619,0.8634771890317889 
0.0519085,0.16892851262402503 
0.042,0.1346436 
0.27,1.16721 
0.50620017,2.774169709329341 
0.528,2.9500416000000005 
0.2094294,0.843205500563364 
0.1117,0.39623676099999994 
0.53012,2.96739335056 
0.372985,1.8006322701025002 
0.39325246,1.9375301167506531 
0.21385894,0.8656814864678257 
0.3464815,1.627686706227025 
0.57982969,3.3868811700869306 
0.10262264,0.3594718105787911 
0.29584013,1.3163751643402426 
0.17383923,0.6695960716462652 
